id,brand,name,price,price_sign,currency,image_link,product_link,website_link,website,description,rating,category,product_type,tag_list/0,tag_list/1,created_at,updated_at,product_api_url,api_featured_image,product_colors/0/hex_value,product_colors/0/colour_name,product_colors/1/hex_value,product_colors/1/colour_name,product_colors/2/hex_value,product_colors/2/colour_name,product_colors/3/hex_value,product_colors/3/colour_name,product_colors/4/hex_value,product_colors/4/colour_name,product_colors/5/hex_value,product_colors/5/colour_name,product_colors/6/hex_value,product_colors/6/colour_name,product_colors/7/hex_value,product_colors/7/colour_name,product_colors/8/hex_value,product_colors/8/colour_name,product_colors/9/hex_value,product_colors/9/colour_name,product_colors/10/hex_value,product_colors/10/colour_name,product_colors/11/hex_value,product_colors/11/colour_name,product_colors/12/hex_value,product_colors/12/colour_name,product_colors/13/hex_value,product_colors/13/colour_name,product_colors/14/hex_value,product_colors/14/colour_name,product_colors/15/hex_value,product_colors/15/colour_name,product_colors/16/hex_value,product_colors/16/colour_name,product_colors/17/hex_value,product_colors/17/colour_name,product_colors/18/hex_value,product_colors/18/colour_name,product_colors/19/hex_value,product_colors/19/colour_name,product_colors/20/hex_value,product_colors/20/colour_name,product_colors/21/hex_value,product_colors/21/colour_name,product_colors/22/hex_value,product_colors/22/colour_name,product_colors/23/hex_value,product_colors/23/colour_name,product_colors/24/hex_value,product_colors/24/colour_name,product_colors/25/hex_value,product_colors/25/colour_name,product_colors/26/hex_value,product_colors/26/colour_name,product_colors/27/hex_value,product_colors/27/colour_name,product_colors/28/hex_value,product_colors/28/colour_name,product_colors/29/hex_value,product_colors/29/colour_name,product_colors/30/hex_value,product_colors/30/colour_name,product_colors/31/hex_value,product_colors/31/colour_name,product_colors/32/hex_value,product_colors/32/colour_name,product_colors/33/hex_value,product_colors/33/colour_name,product_colors/34/hex_value,product_colors/34/colour_name,product_colors/35/hex_value,product_colors/35/colour_name,product_colors/36/hex_value,product_colors/36/colour_name,product_colors/37/hex_value,product_colors/37/colour_name,product_colors/38/hex_value,product_colors/38/colour_name,product_colors/39/hex_value,product_colors/39/colour_name,product_colors/40/hex_value,product_colors/40/colour_name,product_colors/41/hex_value,product_colors/41/colour_name,product_colors/42/hex_value,product_colors/42/colour_name,product_colors/43/hex_value,product_colors/43/colour_name,product_colors/44/hex_value,product_colors/44/colour_name,product_colors/45/hex_value,product_colors/45/colour_name,tag_list/2,tag_list/3,tag_list/4,tag_list/5,tag_list/6,product_colors/46/hex_value,product_colors/46/colour_name,product_colors/47/hex_value,product_colors/47/colour_name,product_colors/48/hex_value,product_colors/48/colour_name,product_colors/49/hex_value,product_colors/49/colour_name,product_colors/50/hex_value,product_colors/50/colour_name,product_colors/51/hex_value,product_colors/51/colour_name,product_colors/52/hex_value,product_colors/52/colour_name,product_colors/53/hex_value,product_colors/53/colour_name,product_colors/54/hex_value,product_colors/54/colour_name,product_colors/55/hex_value,product_colors/55/colour_name,product_colors/56/hex_value,product_colors/56/colour_name,product_colors/57/hex_value,product_colors/57/colour_name,product_colors/58/hex_value,product_colors/58/colour_name,product_colors/59/hex_value,product_colors/59/colour_name,product_colors/60/hex_value,product_colors/60/colour_name,product_colors/61/hex_value,product_colors/61/colour_name,product_colors/62/hex_value,product_colors/62/colour_name,product_colors/63/hex_value,product_colors/63/colour_name,product_colors/64/hex_value,product_colors/64/colour_name,product_colors/65/hex_value,product_colors/65/colour_name,product_colors/66/hex_value,product_colors/66/colour_name,product_colors/67/hex_value,product_colors/67/colour_name,product_colors/68/hex_value,product_colors/68/colour_name,product_colors/69/hex_value,product_colors/69/colour_name,product_colors/70/hex_value,product_colors/70/colour_name,product_colors/71/hex_value,product_colors/71/colour_name,product_colors/72/hex_value,product_colors/72/colour_name,product_colors/73/hex_value,product_colors/73/colour_name,product_colors/74/hex_value,product_colors/74/colour_name,product_colors/75/hex_value,product_colors/75/colour_name,product_colors/76/hex_value,product_colors/76/colour_name,product_colors/77/hex_value,product_colors/77/colour_name,product_colors/78/hex_value,product_colors/78/colour_name,product_colors/79/hex_value,product_colors/79/colour_name,product_colors/80/hex_value,product_colors/80/colour_name,product_colors/81/hex_value,product_colors/81/colour_name,product_colors/82/hex_value,product_colors/82/colour_name,product_colors/83/hex_value,product_colors/83/colour_name,product_colors/84/hex_value,product_colors/84/colour_name,product_colors/85/hex_value,product_colors/85/colour_name,product_colors/86/hex_value,product_colors/86/colour_name,product_colors/87/hex_value,product_colors/87/colour_name,product_colors/88/hex_value,product_colors/88/colour_name,product_colors/89/hex_value,product_colors/89/colour_name,product_colors/90/hex_value,product_colors/90/colour_name,product_colors/91/hex_value,product_colors/91/colour_name,product_colors/92/hex_value,product_colors/92/colour_name,product_colors/93/hex_value,product_colors/93/colour_name,product_colors/94/hex_value,product_colors/94/colour_name,product_colors/95/hex_value,product_colors/95/colour_name,product_colors/96/hex_value,product_colors/96/colour_name,product_colors/97/hex_value,product_colors/97/colour_name,product_colors/98/hex_value,product_colors/98/colour_name,product_colors/99/hex_value,product_colors/99/colour_name,product_colors/100/hex_value,product_colors/100/colour_name,product_colors/101/hex_value,product_colors/101/colour_name,product_colors/102/hex_value,product_colors/102/colour_name,product_colors/103/hex_value,product_colors/103/colour_name,product_colors/104/hex_value,product_colors/104/colour_name,product_colors/105/hex_value,product_colors/105/colour_name,product_colors/106/hex_value,product_colors/106/colour_name,product_colors/107/hex_value,product_colors/107/colour_name,product_colors/108/hex_value,product_colors/108/colour_name,product_colors/109/hex_value,product_colors/109/colour_name,product_colors/110/hex_value,product_colors/110/colour_name,product_colors/111/hex_value,product_colors/111/colour_name,product_colors/112/hex_value,product_colors/112/colour_name,product_colors/113/hex_value,product_colors/113/colour_name,product_colors/114/hex_value,product_colors/114/colour_name,product_colors/115/hex_value,product_colors/115/colour_name,product_colors/116/hex_value,product_colors/116/colour_name,product_colors/117/hex_value,product_colors/117/colour_name,product_colors/118/hex_value,product_colors/118/colour_name,product_colors/119/hex_value,product_colors/119/colour_name,tag_list/7
1038,sally b's skin yummies,B Smudged,0,$,USD,https://www.purpicks.com/wp-content/uploads/2018/06/Sally-B_s-Skin-Yummies-B-Smudged-1.jpg,https://www.purpicks.com/product/sally-bs-skin-yummies-b-smudged/,https://purpicks.com/,www.sallybskinyummies.com,"Let your eyes naturally pop with our B Smudged, a subtle eye color that adds a tint of color to the base of your lashes. An organic, cream eye color, B Smudged eliminates the inevitable uneven line from traditional eyeliners, and does not require expert blending techniques of messy, powder-based shadows. Simply 'smudge' along lash line for color that stays in place for a long lasting look.",,,eyeshadow,EWG Verified,purpicks,2018-06-30T19:19:32.132Z,2018-09-02T22:52:06.697Z,https://makeup-api.herokuapp.com/api/v1/products/1038.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/038/original/open-uri20180630-4-xhqdne?1530390385,#485376,B smudged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,sally b's skin yummies,B Glossy Lip Gloss,0,$,USD,https://www.purpicks.com/wp-content/uploads/2018/06/Sally-B_s-Skin-Yummies-B-Glossy-Lip-Gloss.jpg,https://www.purpicks.com/product/sally-bs-skin-yummies-b-glossy-lip-gloss/,https://purpicks.com/,www.sallybskinyummies.com,"Intensify your natural lip color with Sally B's B Glossy Lip Gloss, an organic lip gloss that adds a silky smooth hint of color and shimmer to lips. Formulated with 98% certified organic, moisture-rich ingredients our B Glossy Lip Gloss works to enrich lip health for lips that feel good and look even better.",,lip_gloss,lipstick,EWG Verified,purpicks,2018-06-30T19:19:32.053Z,2018-09-02T22:52:06.687Z,https://makeup-api.herokuapp.com/api/v1/products/1037.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/037/original/open-uri20180630-4-1fa1p2f?1530390384,#BF5D7F,Every Blonde's Pink,#D84945,Primrose,#E1A2A0,Soft Kiss,#B82F42,Ruby's Red,#BE5F37,Copper Penny,#8F4636,Sweet Plum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,rejuva minerals,Multi Purpose Powder - Blush & Eye,0,$,USD,https://www.purpicks.com/wp-content/uploads/2018/06/Rejuva-Minerals-Multi-Purpose-Powder-Blush-_-Eye-1.jpg,https://www.purpicks.com/product/rejuva-minerals-multi-purpose-powder-blush-eye/,https://purpicks.com/,www.rejuvaminerals.com,"Our Multi Purpose Pressed Powders may be used for blush or eye shadow. Blended with antioxidants from Certified Organic Fruits, Berries &amp; Botanicals*. Made without any gluten containing ingredients. Mica free Pink Parfait and Papaya will offer a natural, ultra sheer semi-matte finish. The petals from beautiful crushed red roses that are found in Pink Parfait, are valued for their natural color and delightful aroma that they provide! Acai Berry will offer a natural, ultra sheer satin finish (mica added). VEGAN. Image one is Pink Parfait. Image two is Papaya, and image three is Acai Berry. Model in image four is wearing Papaya. Model in image five is wearing Acai Berry. To see a demonstration of Papaya, click on the video and fast forward to 3:44. Enjoy! This product is EWG VERIFIED&#x2122; and rated 'CLEAN'in the Think Dirty app! BPA and Phthalate free packaging. Plastic parts of compacts are recyclable. *Tiny flecks of fruit and botanical particles may be visible in powder. Pink Parfait and Papaya are Titanium Dioxide and Mica free. Net Weight: 2.8 gm.",,,eyeshadow,purpicks,EWG Verified,2018-06-30T19:19:31.988Z,2018-09-02T22:52:06.678Z,https://makeup-api.herokuapp.com/api/v1/products/1036.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/036/original/open-uri20180630-4-ign3hh?1530390384,#E1BFC0,Pink Parfait,#D7A7A3,Papaya,#E6C3CB,Acai Berry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hypoallergenic,No Talc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,rejuva minerals,Multi Purpose Powder - Blush & Eye,0,$,USD,https://www.purpicks.com/wp-content/uploads/2018/06/Rejuva-Minerals-Multi-Purpose-Powder-Blush-_-Eye-1.jpg,https://www.purpicks.com/product/rejuva-minerals-multi-purpose-powder-blush-eye/,https://purpicks.com/,www.rejuvaminerals.com,"Our Multi Purpose Pressed Powders may be used for blush or eye shadow. Blended with antioxidants from Certified Organic Fruits, Berries &amp; Botanicals*. Made without any gluten containing ingredients. Mica free Pink Parfait and Papaya will offer a natural, ultra sheer semi-matte finish. The petals from beautiful crushed red roses that are found in Pink Parfait, are valued for their natural color and delightful aroma that they provide! Acai Berry will offer a natural, ultra sheer satin finish (mica added). VEGAN. Image one is Pink Parfait. Image two is Papaya, and image three is Acai Berry. Model in image four is wearing Papaya. Model in image five is wearing Acai Berry. To see a demonstration of Papaya, click on the video and fast forward to 3:44. Enjoy! This product is EWG VERIFIED&#x2122; and rated 'CLEAN'in the Think Dirty app! BPA and Phthalate free packaging. Plastic parts of compacts are recyclable. *Tiny flecks of fruit and botanical particles may be visible in powder. Pink Parfait and Papaya are Titanium Dioxide and Mica free. Net Weight: 2.8 gm.",,powder,blush,purpicks,EWG Verified,2018-06-30T19:19:31.909Z,2018-09-02T22:52:06.855Z,https://makeup-api.herokuapp.com/api/v1/products/1035.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/035/original/open-uri20180630-4-n6wb0y?1530390383,#E1BFC0,Pink Parfait,#D7A7A3,Papaya,#E6C3CB,Acai Berry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hypoallergenic,No Talc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,rejuva minerals,Multi Purpose Powder - Eye Shadow & Face,0,$,USD,https://www.purpicks.com/wp-content/uploads/2018/06/Rejuva-Minerals-Multi-Purpose-Powder-Eye-Shadow-Face-1.jpg,https://www.purpicks.com/product/rejuva-minerals-multi-purpose-powder-eye-shadow-face/,https://purpicks.com/,www.rejuvaminerals.com,"Our Multi Purpose Pressed Powders may be used as eye shadow, brow powder, eye liner, or for highlighting. Blended with antioxidants from Certified Organic Fruits, Berries &amp; Botanicals*. No gluten derived ingredients. VEGAN. All shades will offer a semi-matte finish, with the exception of White Diamond. White Diamond will offer a shimmery finish. Image one shows shade in Iris. This product is EWG VERIFIED&#x2122; and rated 'CLEAN' in the Think Dirty app! BPA and Phthalate free packaging. Plastic parts of compacts are recyclable.",,,eyeshadow,purpicks,EWG Verified,2018-06-30T19:19:31.827Z,2018-09-02T22:52:06.661Z,https://makeup-api.herokuapp.com/api/v1/products/1034.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/034/original/open-uri20180630-4-1n63e1y?1530390382,#F7F8F3,White Diamond,#E8B49B,Tropical Sunset,#292627,Moonless Night,#A17E69,Mocha Latte,#8C666E,Iris,#615349,Brazillian Brown,#F7DEC4,Beach Bum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vegan,Organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,rejuva minerals,Pressed Powder Foundation,0,$,USD,https://www.purpicks.com/wp-content/uploads/2018/06/Rejuva-Minerals-Multi-Purpose-Powder-Eye-Shadow-Face-1.jpg,https://www.purpicks.com/product/rejuva-minerals-multi-purpose-powder-eye-shadow-face/,https://purpicks.com/,www.rejuvaminerals.com,"Coconut Cream - Warm Undertones (yellow) Light Shade. May also be used as a highlighting shade! About our pressed foundations:<ul><li>Provides a silky smooth, natural 'semi-matte' finish</li><li>All skin types</li><li>Will not dry out skin (apply light moisturizer underneath for best results)</li><li>Resists caking and settling in lines and pores</li><li>Layers to provide a light-medium (buildable) coverage</li><li>Eco-friendly, biodegradable compact</li><li>Colored with minerals and enhanced with organic fruits and botanicals</li><li>Infused with conditioning organic jojoba oil</li><li>Formulated without common skin irritants.</li></ul>",,powder,foundation,purpicks,EWG Verified,2018-06-30T19:19:31.736Z,2018-09-02T22:52:06.652Z,https://makeup-api.herokuapp.com/api/v1/products/1033.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/033/original/open-uri20180630-4-1mibdm?1530390382,#FBE9CD,Coconut Cream,#E6B588,Dune,#EBC8A0,Glow,#F8E3D5,Nude,#D8B39B,Radiance,#E7CDBA,Sand,#F1C4A8,Sea Shell,#D1B594,Taffy,#9C7248,Bahama Mama,#DDA983,St Tropez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hypoallergenic,No Talc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,rejuva minerals,Bronzer - loose,0,$,USD,https://www.purpicks.com/wp-content/uploads/2018/03/rejuva-minerals-bronzer.jpg,https://www.purpicks.com/product/rejuva-minerals-bronzer-caribbean/,https://purpicks.com/,www.rejuvaminerals.com,"Caribbean is a multi-purpose shade that is suitable for medium-tan skin tones. This shade may be used as a bronzer, or as a contour shade. <ul><li>Our bronzer has been enhanced with Fruits, Botanicals and Clays for their natural color, fragrance and antioxidant benefits!</li><li>Blended with Certified Organics Fruits and Botanicals</li><li>Formulated with common skin irritants.</li><li>Our bronzer will offer a natural “ultra sheer” semi-matte finish.</li><li>Made without any gluten containing ingredients</li><li>VEGAN!</li><li>Eco Friendly jars!</li></ul>",,powder,bronzer,purpicks,EWG Verified,2018-06-30T19:19:31.682Z,2018-09-02T22:52:06.643Z,https://makeup-api.herokuapp.com/api/v1/products/1032.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/032/original/open-uri20180630-4-1bl3btv?1530390381,#A37948,Caribbean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vegan,Gluten Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,rejuva minerals,Bronzer - pressed,0,$,USD,https://www.purpicks.com/wp-content/uploads/2018/03/rejuva-minerals-bronzer.jpg,https://www.purpicks.com/product/rejuva-bronzer-light/,https://purpicks.com/,www.rejuvaminerals.com,"Our bronzer has been enhanced with Fruits, Botanicals and Clays for their natural color, fragrance and antioxidant benefits! Blended with Certified Organics Fruits and Botanicals Formulated with common skin irritants. Our bronzer will offer a natural 'ultra sheer' semi-matte finish. Made without any gluten containing ingredients VEGAN! Eco Friendly jars!",,powder,bronzer,purpicks,EWG Verified,2018-06-30T19:19:31.624Z,2018-09-02T22:52:06.629Z,https://makeup-api.herokuapp.com/api/v1/products/1031.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/031/original/open-uri20180630-4-1axfay6?1530390380,#DDA983,St Tropez,#9C7248,Bahama Mama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vegan,Gluten Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,penny lane organics,Lip Gloss,0,$,USD,https://www.purpicks.com/wp-content/uploads/csm/sunset-bronze-pennylaneorganics1.jpg,https://www.purpicks.com/product/penny-lane-organics-lip-gloss/,https://purpicks.com/,www.pennylaneorganics.com,For fuller healthier lips! Long lasting colour! This colour is a good choice for any skin tone. It can be made lighter by wiping some off after application.Please note that our Vitamin E is extracted from non-GMO soy bean oil and therefore is gluten-free.,,lip_gloss,lipstick,purpicks,CertClean,2018-06-30T19:19:31.534Z,2018-09-02T22:52:06.618Z,https://makeup-api.herokuapp.com/api/v1/products/1030.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/030/original/open-uri20180630-4-ucbwbt?1530390380,#2F1513,Black Cherry,#4F1314,Fiery Red,#6F2633,Pearl Pink,#B05665,Pink Shimmer,#783F30,Sunset Bronze,#511617,Sweet Cherry,#8E2432,Tropical Fuschia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vegan,Chemical Free,Gluten Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,nudus,Amalia,0,$,USD,https://www.purpicks.com/wp-content/uploads/2018/06/Nudus-Amalia.jpg,https://www.purpicks.com/product/nudus-amalia/,https://purpicks.com/,www.nudus.com.au,"named after my beautiful mum, delicately pink that displays sophistication. a perfect sheer wash of gorgeous colour that brings a new texture to the lip euphoria range. <strong>lipstick benefits</strong> a unique handcrafted lipstick blended with certified organic ingredients. beautifully pigmented with ancient ayurvedic bioactive colour extracts, leaving your lips soft and deliciously hydrated.<strong>key benefits</strong><ul><li>vitamins, A, B, C, D, E and K</li><li>antioxidants, including pomegranate, raspberry and kiwi cold pressed oils</li><li>27 active natural ingredients, helping against environmental stress</li><li>colours made from flowers, fruits, herbs and minerals</li><li>free from parabens, petro-chemicals, lanolin, hydrogenated oils,fd&amp;c and lake dyes, nano-particles, gmo, pesticides and fungicides</li><li>not tested on animals</li><li>gluten free</li></ul>",,lipstick,lipstick,purpicks,,2018-06-30T19:19:31.441Z,2018-09-02T22:52:06.839Z,https://makeup-api.herokuapp.com/api/v1/products/1029.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/029/original/open-uri20180630-4-1rfkucb?1530390379,#7C524F,27 Kisses,#884955,Amalia,#9F3D2A,Bitter Sweet,#542A26,Dirty Diana,#793D48,Dreamtime,#BB6E60,Fairy Tale,#BA8285,Halo,#71474E,Just Like Jade,#AF8475,Naked,#D65572,Precious,#8F1A23,Revenge,#8B383D,Ruby Rose,#C83752,Survivor,#784F5F,Viva,#672F57,Zo Zo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,marienatie,Pressed Foundation,0,$,USD,https://www.purpicks.com/wp-content/uploads/csm/caramel_1024x1024_e5fbf151-0cfd-42c9-a5ec-f49d6104bcbc1.jpg,https://www.purpicks.com/product/marie-natie-pressed-foundation/,https://purpicks.com/,www.marienatie.com,A pressed foundation by MarieNatie providing a silky and flawless finish – it provides great coverage and protects skin with SPF 10.  Titanium dioxide acts as an absorbent of oil and jojoba oil helps to cleanse and moisturize the skin.,,powder,foundation,purpicks,CertClean,2018-06-30T19:19:31.368Z,2018-09-02T22:52:06.609Z,https://makeup-api.herokuapp.com/api/v1/products/1028.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/028/original/open-uri20180630-4-1u219s0?1530390378,#F8DBC3,Ivory,#ECBFA3,Natural Beige,#FAE3C9,Sunny Beige,#F3D2B7,Warm Tan,#E7C09D,Tan,#F4D3B8,Honey,#D4AD8C,Caramel,#D8AD91,Chocolate,#C29F90,Deep Golden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,marienatie,Pressed Eye Shadow,0,$,USD,https://www.purpicks.com/wp-content/uploads/csm/pressed_eyeshadow_LORES_1024x1024_55deb6c3-b7cd-4cb5-9ede-f2931c07312a1.jpg,https://www.purpicks.com/product/marie-natie-pressed-eye-shadow/,https://purpicks.com/,www.marienatie.com,Hypoallergenic shadows that are rich in colour with a lightweight texture.  These MarieNatie shadows are fragrance-free and will stay on all day.   Compact comes with a mini brush that can be stored away.  Titanium dioxide acts as an absorbent of oil and jojoba cleanses and moisturizes the skin.,,,eyeshadow,purpicks,CertClean,2018-06-30T19:19:31.278Z,2018-09-02T22:52:06.599Z,https://makeup-api.herokuapp.com/api/v1/products/1027.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/027/original/open-uri20180630-4-2ii6k2?1530390377,#FDFAF9,Blanc,#F9F5F2,A la mode,#C5BEBA,Soiree,#DFC99C,Oro,#635152,Cafe,#DADFBF,Emerald,#A2AA93,Foret,#8E6771,Tres Beau,#9886A3,C'est Bon,#5B739C,Lune,#464342,Minuit,#CBDDE3,Mon Amour,#E2CED1,Fleur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,marienatie,Mineral Blush,0,$,USD,https://www.purpicks.com/wp-content/uploads/csm/Blush_copy_1024x1024_edd99d6d-301e-4ba1-aa74-a33d21147b7c1.jpg,https://www.purpicks.com/product/marie-natie-mineral-blush/,https://purpicks.com/,www.marienatie.com,Formulated to reduce the appearance of pores while creating a long-lasting natural finish.  This MarieNatie brush protects skin with SPF15.  Sericite mica is great for absorbing oil and won’t clog up pores.  Mica is a natural mineral that helps to enhance the skin tone.,,powder,blush,purpicks,CertClean,2018-06-30T19:19:31.234Z,2018-09-02T22:52:06.590Z,https://makeup-api.herokuapp.com/api/v1/products/1026.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/001/026/original/open-uri20180630-4-18e9ua7?1530390377,#C97D66,Blushing Apple,#DF9A84,Desert Rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
